method,direction,donor_id,marker,value
CellCNN,positive,a_007,ILT2-CD85j,1.043392493047135
CellCNN,positive,a_007,NKp46,0.4681025621055488
CellCNN,positive,a_007,NKG2D,0.5012829980194461
CellCNN,positive,a_007,NKG2C,2.52781224759997
CellCNN,positive,a_007,2B4,1.3163633627620648
CellCNN,positive,a_007,CD33,0.8254577047593341
CellCNN,positive,a_007,CD11b,0.43193786144186036
CellCNN,positive,a_007,NKp30,1.230323127224827
CellCNN,positive,a_007,CD122,-0.0033000528519142778
CellCNN,positive,a_007,3DL1,-0.028674895682279555
CellCNN,positive,a_007,NKp44,-0.05522856627752364
CellCNN,positive,a_007,CD127,-0.02967666174269201
CellCNN,positive,a_007,2DL1,-0.05092872893155102
CellCNN,positive,a_007,CD94,2.8757692535885577
CellCNN,positive,a_007,CD34,0.1873158096364287
CellCNN,positive,a_007,CCR7,-0.04842569079772771
CellCNN,positive,a_007,2DL3,-0.06121611744770094
CellCNN,positive,a_007,NKG2A,-0.015823611393348296
CellCNN,positive,a_007,HLA-DR,1.454841985849061
CellCNN,positive,a_007,2DL4,1.1657618189563497
CellCNN,positive,a_007,CD56,2.9461049919005746
CellCNN,positive,a_007,2DL5,0.11499255532425588
CellCNN,positive,a_007,CD25,-0.1201077484343006
CellCNN,positive,a_009,CD3,4.090537487498603
CellCNN,positive,a_009,CD27,0.26841460763073194
CellCNN,positive,a_009,CD19,-0.13581343407434443
CellCNN,positive,a_009,CD4,1.0846672705554934
CellCNN,positive,a_009,CD8,2.829018501433949
CellCNN,positive,a_009,CD57,2.2861159527496664
CellCNN,positive,a_009,2DL1-S1,0.5069754719473253
CellCNN,positive,a_009,TRAIL,-0.1083509949894059
CellCNN,positive,a_009,2DL2-L3-S2,0.35670426127623744
CellCNN,positive,a_009,CD16,2.9926878575986273
CellCNN,positive,a_009,CD10,-0.05070626176696468
CellCNN,positive,a_009,3DL1-S1,1.989643462404134
CellCNN,positive,a_009,CD117,-0.07230528678714132
CellCNN,positive,a_009,2DS4,-0.08169005935456196
CellCNN,positive,a_009,ILT2-CD85j,1.7077199067824373
CellCNN,positive,a_009,NKp46,0.29792505523849583
CellCNN,positive,a_009,NKG2D,2.618878690656388
CellCNN,positive,a_009,NKG2C,0.6101857366434731
CellCNN,positive,a_009,2B4,1.9060797016076385
CellCNN,positive,a_009,CD33,1.7579464668132445
CellCNN,positive,a_009,CD11b,0.22214215316716582
CellCNN,positive,a_009,NKp30,0.3402326534573763
CellCNN,positive,a_009,CD122,1.2127160560229702
CellCNN,positive,a_009,3DL1,3.3762426584039056
CellCNN,positive,a_009,NKp44,1.0896484215114564
CellCNN,positive,a_009,CD127,-0.062313764474516614
CellCNN,positive,a_009,2DL1,-0.05696529294948048
CellCNN,positive,a_009,CD94,2.669725787069189
CellCNN,positive,a_009,CD34,0.5222462385450176
CellCNN,positive,a_009,CCR7,-0.05232254356396542
CellCNN,positive,a_009,2DL3,-0.0497780035077772
CellCNN,positive,a_009,NKG2A,2.7946398159265544
CellCNN,positive,a_009,HLA-DR,3.1149699238403343
CellCNN,positive,a_009,2DL4,0.8135597936983489
CellCNN,positive,a_009,CD56,2.565808878931073
CellCNN,positive,a_009,2DL5,-0.09525331142550213
CellCNN,positive,a_009,CD25,-0.0626101424275231
CellCNN,positive,a_010,CD3,4.517675662908462
CellCNN,positive,a_010,CD27,0.45810769508420035
CellCNN,positive,a_010,CD19,-0.021519643569225
CellCNN,positive,a_010,CD4,1.7683888272681347
CellCNN,positive,a_010,CD8,0.21446081078958223
CellCNN,positive,a_010,CD57,-0.04289876094931696
CellCNN,positive,a_010,2DL1-S1,-0.08358647615518908
CellCNN,positive,a_010,TRAIL,-0.07759432552658752
CellCNN,positive,a_010,2DL2-L3-S2,-0.09944804212808349
CellCNN,positive,a_010,CD16,-0.047666724006575685
CellCNN,positive,a_010,CD10,-0.07877252778941723
CellCNN,positive,a_010,3DL1-S1,-0.10265865307235472
CellCNN,positive,a_010,CD117,-0.11847899609191559
CellCNN,positive,a_010,2DS4,-0.07663257473028155
CellCNN,positive,a_010,ILT2-CD85j,-0.016873773384729587
CellCNN,positive,a_010,NKp46,-0.10589645893596017
CellCNN,positive,a_010,NKG2D,-0.10788713559341893
CellCNN,positive,a_010,NKG2C,-0.06605292508798412
CellCNN,positive,a_010,2B4,-0.045762886877343006
CellCNN,positive,a_010,CD33,-0.04403808212946048
CellCNN,positive,a_010,CD11b,-0.04155073730525516
CellCNN,positive,a_010,NKp30,-0.08085738630795232
CellCNN,positive,a_010,CD122,-0.09745128554310842
CellCNN,positive,a_010,3DL1,-0.1002014192599024
CellCNN,positive,a_010,NKp44,-0.08083111503260972
CellCNN,positive,a_010,CD127,-0.022684249864775654
CellCNN,positive,a_010,2DL1,-0.11555981841382004
CellCNN,positive,a_010,CD94,-0.06584303093103655
CellCNN,positive,a_010,CD34,-0.07167618137228243
CellCNN,positive,a_010,CCR7,0.3959782941498111
CellCNN,positive,a_010,2DL3,-0.09574224633989716
CellCNN,positive,a_010,NKG2A,-0.04812491272343202
CellCNN,positive,a_010,HLA-DR,2.161444844023701
CellCNN,positive,a_010,2DL4,-0.0007138185528203116
CellCNN,positive,a_010,CD56,-0.09199772302314747
CellCNN,positive,a_010,2DL5,-0.10759898807814855
CellCNN,positive,a_010,CD25,-0.07778514584480761
CellCNN,positive,a_011,CD3,2.495587289109272
CellCNN,positive,a_011,CD27,-0.06525842736619178
CellCNN,positive,a_011,CD19,-0.043569624878036395
CellCNN,positive,a_011,CD4,1.646432232121725
CellCNN,positive,a_011,CD8,1.6976120157768728
CellCNN,positive,a_011,CD57,-0.04936378044602771
CellCNN,positive,a_011,2DL1-S1,-0.04881358630088034
CellCNN,positive,a_011,TRAIL,-0.09565099849243988
CellCNN,positive,a_011,2DL2-L3-S2,-0.028078776346081132
CellCNN,positive,a_011,CD16,1.824886428704679
CellCNN,positive,a_011,CD10,-0.00981439391436026
CellCNN,positive,a_011,3DL1-S1,-0.08553571511885082
CellCNN,positive,a_011,CD117,-0.09277916418110073
CellCNN,positive,a_011,2DS4,-0.0914347721721701
CellCNN,positive,a_011,ILT2-CD85j,1.3506734933672715
CellCNN,positive,a_011,NKp46,-0.027616527861390724
CellCNN,positive,a_011,NKG2D,-0.05321081059280147
CellCNN,positive,a_011,NKG2C,-0.029067252573736782
CellCNN,positive,a_011,2B4,0.340929557153241
CellCNN,positive,a_011,CD33,2.886003411937507
CellCNN,positive,a_011,CD11b,-0.046054043735909544
CellCNN,positive,a_011,NKp30,-0.05214922327308836
CellCNN,positive,a_011,CD122,-0.024513690679177687
CellCNN,positive,a_011,3DL1,-0.08632463045676356
CellCNN,positive,a_011,NKp44,-0.04447983836509799
CellCNN,positive,a_011,CD127,-0.026704290453331826
CellCNN,positive,a_011,2DL1,-0.09038755758887805
CellCNN,positive,a_011,CD94,-0.0482748706754513
CellCNN,positive,a_011,CD34,-0.007303735497950982
CellCNN,positive,a_011,CCR7,-0.020359350878802352
CellCNN,positive,a_011,2DL3,-0.060949217160731796
CellCNN,positive,a_011,NKG2A,-0.03637235411138008
CellCNN,positive,a_011,HLA-DR,2.0110387827391323
CellCNN,positive,a_011,2DL4,-0.011749412241774117
CellCNN,positive,a_011,CD56,-0.009351629059196025
CellCNN,positive,a_011,2DL5,-0.03669341482986517
CellCNN,positive,a_011,CD25,-0.10971975348653605
CellCNN,positive,a_012,CD3,2.509121937832955
CellCNN,positive,a_012,CD27,-0.03872251124678191
CellCNN,positive,a_012,CD19,-0.05406592009648389
CellCNN,positive,a_012,CD4,-0.037247463643518636
CellCNN,positive,a_012,CD8,3.4224557064795995
CellCNN,positive,a_012,CD57,0.9323799001106313
CellCNN,positive,a_012,2DL1-S1,0.1232965189901587
CellCNN,positive,a_012,TRAIL,-0.11083528319825035
CellCNN,positive,a_012,2DL2-L3-S2,0.7452664632238143
CellCNN,positive,a_012,CD16,2.8523894064390793
CellCNN,positive,a_012,CD10,1.383715836850881
CellCNN,positive,a_012,3DL1-S1,0.050252938179934856
CellCNN,positive,a_012,CD117,-0.08527128441134635
CellCNN,positive,a_012,2DS4,-0.05092157968604135
CellCNN,positive,a_012,ILT2-CD85j,2.1105613953725855
CellCNN,positive,a_012,NKp46,0.5229666643749618
CellCNN,positive,a_012,NKG2D,-0.03561774159413326
CellCNN,positive,a_012,NKG2C,1.0131575762474263
CellCNN,positive,a_012,2B4,2.123718461177393
CellCNN,positive,a_012,CD33,3.3227387650586198
CellCNN,positive,a_012,CD11b,1.140831671206909
CellCNN,positive,a_012,NKp30,0.19962644130766355
CellCNN,positive,a_012,CD122,0.7211184482851434
CellCNN,positive,a_012,3DL1,-0.07748912385653808
CellCNN,positive,a_012,NKp44,-0.04863031395401622
CellCNN,positive,a_012,CD127,1.7081205401866668
CellCNN,positive,a_012,2DL1,-0.0134313046766096
CellCNN,positive,a_012,CD94,3.3607524929449726
CellCNN,positive,a_012,CD34,2.190731717355695
CellCNN,positive,a_012,CCR7,-0.07275124352831466
CellCNN,positive,a_012,2DL3,2.534278230758237
CellCNN,positive,a_012,NKG2A,0.566390268273598
CellCNN,positive,a_012,HLA-DR,3.019458106068031
CellCNN,positive,a_012,2DL4,0.8909352237849383
CellCNN,positive,a_012,CD56,3.0977935212824197
CellCNN,positive,a_012,2DL5,0.4380843384553591
CellCNN,positive,a_012,CD25,-0.10200394147972035
CellCNN,positive,a_1a,CD3,2.1952455943456353
CellCNN,positive,a_1a,CD27,1.2984710823384187
CellCNN,positive,a_1a,CD19,-0.0060693822695674455
CellCNN,positive,a_1a,CD4,1.298934473893047
CellCNN,positive,a_1a,CD8,2.3768644023900514
CellCNN,positive,a_1a,CD57,4.9495035121279605
CellCNN,positive,a_1a,2DL1-S1,2.1320586073291508
CellCNN,positive,a_1a,TRAIL,-0.07142862162402737
CellCNN,positive,a_1a,2DL2-L3-S2,1.8888105825549586
CellCNN,positive,a_1a,CD16,4.676919790855787
CellCNN,positive,a_1a,CD10,2.1809200569304377
CellCNN,positive,a_1a,3DL1-S1,-0.09691562886005414
CellCNN,positive,a_1a,CD117,-0.12465977246928105
CellCNN,positive,a_1a,2DS4,0.04717645496719859
CellCNN,positive,a_1a,ILT2-CD85j,-0.04603696127553978
CellCNN,positive,a_1a,NKp46,2.750066110888107
CellCNN,positive,a_1a,NKG2D,1.5352472882697619
CellCNN,positive,a_1a,NKG2C,2.307496401661807
CellCNN,positive,a_1a,2B4,2.8244475477037607
CellCNN,positive,a_1a,CD33,1.9628767771412878
CellCNN,positive,a_1a,CD11b,-0.05102221653611737
CellCNN,positive,a_1a,NKp30,2.614239162818067
CellCNN,positive,a_1a,CD122,2.2157937384618447
CellCNN,positive,a_1a,3DL1,-0.10850507238279498
CellCNN,positive,a_1a,NKp44,-0.04128193635324047
CellCNN,positive,a_1a,CD127,2.128181740417722
CellCNN,positive,a_1a,2DL1,-0.07032889600317382
CellCNN,positive,a_1a,CD94,4.182518112555013
CellCNN,positive,a_1a,CD34,0.3814897496304786
CellCNN,positive,a_1a,CCR7,2.2775497946256844
CellCNN,positive,a_1a,2DL3,1.7553126631573612
CellCNN,positive,a_1a,NKG2A,3.8764712671138066
CellCNN,positive,a_1a,HLA-DR,2.4631512827994566
CellCNN,positive,a_1a,2DL4,-0.08350459113103093
CellCNN,positive,a_1a,CD56,4.4338854601138635
CellCNN,positive,a_1a,2DL5,-0.06400932202667534
CellCNN,positive,a_1a,CD25,-0.07757757342283368
CellCNN,positive,a_2a,CD3,4.34306934914303
CellCNN,positive,a_2a,CD27,2.334053024334007
CellCNN,positive,a_2a,CD19,-0.019844484193668976
CellCNN,positive,a_2a,CD4,-0.02347915510620618
CellCNN,positive,a_2a,CD8,2.8409569396752983
CellCNN,positive,a_2a,CD57,-0.07815637896300669
CellCNN,positive,a_2a,2DL1-S1,-0.09516459890315054
CellCNN,positive,a_2a,TRAIL,-0.12158202016443781
CellCNN,positive,a_2a,2DL2-L3-S2,-0.05856504618726936
CellCNN,positive,a_2a,CD16,-0.023584556107796577
CellCNN,positive,a_2a,CD10,-0.057480577612955254
CellCNN,positive,a_2a,3DL1-S1,-0.11585687605040813
CellCNN,positive,a_2a,CD117,-0.047523790081034814
CellCNN,positive,a_2a,2DS4,-0.037304251254375476
CellCNN,positive,a_2a,ILT2-CD85j,0.30802749327226225
CellCNN,positive,a_2a,NKp46,-0.029358383456428334
CellCNN,positive,a_2a,NKG2D,-0.0028958261518131816
CellCNN,positive,a_2a,NKG2C,0.25723871506095386
CellCNN,positive,a_2a,2B4,1.4485637595553877
CellCNN,positive,a_2a,CD33,1.3162074416060767
CellCNN,positive,a_2a,CD11b,0.45204678527521736
CellCNN,positive,a_2a,NKp30,-0.059722284195958576
CellCNN,positive,a_2a,CD122,-0.027698244375937254
CellCNN,positive,a_2a,3DL1,-0.09303980414483001
CellCNN,positive,a_2a,NKp44,-0.10336566008230719
CellCNN,positive,a_2a,CD127,0.7627943404446711
CellCNN,positive,a_2a,2DL1,-0.11410422473107694
CellCNN,positive,a_2a,CD94,-0.037766919260289994
CellCNN,positive,a_2a,CD34,-0.03965832151073835
CellCNN,positive,a_2a,CCR7,-0.053418315285555656
CellCNN,positive,a_2a,2DL3,-0.042545684296747426
CellCNN,positive,a_2a,NKG2A,-0.09865950574466721
CellCNN,positive,a_2a,HLA-DR,2.2945097996751316
CellCNN,positive,a_2a,2DL4,-0.010145479736390895
CellCNN,positive,a_2a,CD56,0.41049314598703857
CellCNN,positive,a_2a,2DL5,-0.06126811436700974
CellCNN,positive,a_2a,CD25,-0.07117182430220449
CellCNN,positive,a_2b,CD3,4.316229206633365
CellCNN,positive,a_2b,CD27,1.1605427279810152
CellCNN,positive,a_2b,CD19,-0.017634534274281424
CellCNN,positive,a_2b,CD4,0.8479907660733057
CellCNN,positive,a_2b,CD8,1.730794822488694
CellCNN,positive,a_2b,CD57,-0.026028489502618483
CellCNN,positive,a_2b,2DL1-S1,-0.052809924788328924
CellCNN,positive,a_2b,TRAIL,-0.06100303544083541
CellCNN,positive,a_2b,2DL2-L3-S2,-0.06906876881335205
CellCNN,positive,a_2b,CD16,-0.06495543179863397
CellCNN,positive,a_2b,CD10,-0.05141370479708217
CellCNN,positive,a_2b,3DL1-S1,-0.0720991927997004
CellCNN,positive,a_2b,CD117,-0.08696174767133645
CellCNN,positive,a_2b,2DS4,-0.04845479735323545
CellCNN,positive,a_2b,ILT2-CD85j,-0.03618905934647087
CellCNN,positive,a_2b,NKp46,-0.06360595838175051
CellCNN,positive,a_2b,NKG2D,-0.05513146320802536
CellCNN,positive,a_2b,NKG2C,-0.04834403267033624
CellCNN,positive,a_2b,2B4,-0.03130320464786022
CellCNN,positive,a_2b,CD33,-0.05935850044716456
CellCNN,positive,a_2b,CD11b,-0.022210485487384635
CellCNN,positive,a_2b,NKp30,-0.056578688608287644
CellCNN,positive,a_2b,CD122,-0.055683484477901994
CellCNN,positive,a_2b,3DL1,-0.07226663287945129
CellCNN,positive,a_2b,NKp44,-0.062474140362815844
CellCNN,positive,a_2b,CD127,1.5570035879652455
CellCNN,positive,a_2b,2DL1,-0.06006456964462012
CellCNN,positive,a_2b,CD94,-0.06265660844406286
CellCNN,positive,a_2b,CD34,-0.07940277025954359
CellCNN,positive,a_2b,CCR7,-0.012107285849233866
CellCNN,positive,a_2b,2DL3,-0.06482825301306937
CellCNN,positive,a_2b,NKG2A,-0.057964297693252224
CellCNN,positive,a_2b,HLA-DR,0.5889604087559255
CellCNN,positive,a_2b,2DL4,-0.10972422075920675
CellCNN,positive,a_2b,CD56,-0.04804672435625527
CellCNN,positive,a_2b,2DL5,-0.06965953705511592
CellCNN,positive,a_2b,CD25,-0.06584163325259565
CellCNN,positive,a_3a,CD3,5.058643401385024
CellCNN,positive,a_3a,CD27,1.236407410184029
CellCNN,positive,a_3a,CD19,-0.05293888985606083
CellCNN,positive,a_3a,CD4,1.1279982430126614
CellCNN,positive,a_3a,CD8,0.4477958944873672
CellCNN,positive,a_3a,CD57,-0.06196213240806508
CellCNN,positive,a_3a,2DL1-S1,-0.09829503965076689
CellCNN,positive,a_3a,TRAIL,-0.09700571471593224
CellCNN,positive,a_3a,2DL2-L3-S2,-0.08979233680511427
CellCNN,positive,a_3a,CD16,-0.09502103505290137
CellCNN,positive,a_3a,CD10,-0.09870434240598674
CellCNN,positive,a_3a,3DL1-S1,-0.08704065745301195
CellCNN,positive,a_3a,CD117,-0.11714838852750979
CellCNN,positive,a_3a,2DS4,-0.08098341873887184
CellCNN,positive,a_3a,ILT2-CD85j,-0.07497603007501484
CellCNN,positive,a_3a,NKp46,-0.10930241529587449
CellCNN,positive,a_3a,NKG2D,-0.05085965318172818
CellCNN,positive,a_3a,NKG2C,-0.07536254062907456
CellCNN,positive,a_3a,2B4,-0.0721008514562307
CellCNN,positive,a_3a,CD33,2.5072017157122097
CellCNN,positive,a_3a,CD11b,-0.038115173945909686
CellCNN,positive,a_3a,NKp30,-0.09956699579295838
CellCNN,positive,a_3a,CD122,-0.07430316279295451
CellCNN,positive,a_3a,3DL1,-0.11038377714770166
CellCNN,positive,a_3a,NKp44,-0.06103212793752853
CellCNN,positive,a_3a,CD127,1.0035542058421476
CellCNN,positive,a_3a,2DL1,-0.06839731772818239
CellCNN,positive,a_3a,CD94,-0.05752402311771211
CellCNN,positive,a_3a,CD34,-0.09407007638383051
CellCNN,positive,a_3a,CCR7,0.11213210463540349
CellCNN,positive,a_3a,2DL3,-0.08317679597757777
CellCNN,positive,a_3a,NKG2A,-0.06925690774861198
CellCNN,positive,a_3a,HLA-DR,1.7972100169049108
CellCNN,positive,a_3a,2DL4,-0.056978658455908666
CellCNN,positive,a_3a,CD56,-0.0711183809990792
CellCNN,positive,a_3a,2DL5,-0.07187820923203447
CellCNN,positive,a_3a,CD25,-0.08683952521648405
CellCNN,positive,a_3b,CD3,4.530981841464957
CellCNN,positive,a_3b,CD27,1.7988979883115364
CellCNN,positive,a_3b,CD19,-0.007980285072208552
CellCNN,positive,a_3b,CD4,1.0552858195526733
CellCNN,positive,a_3b,CD8,2.4361391996419304
CellCNN,positive,a_3b,CD57,0.0738730802617017
CellCNN,positive,a_3b,2DL1-S1,-0.07271075988758743
CellCNN,positive,a_3b,TRAIL,-0.0911362828229332
CellCNN,positive,a_3b,2DL2-L3-S2,-0.07532757451269914
CellCNN,positive,a_3b,CD16,-0.05874214872638361
CellCNN,positive,a_3b,CD10,-0.05198497885915309
CellCNN,positive,a_3b,3DL1-S1,-0.07138367514867665
CellCNN,positive,a_3b,CD117,-0.09098884852034538
CellCNN,positive,a_3b,2DS4,-0.0617916498494029
CellCNN,positive,a_3b,ILT2-CD85j,1.0041563132477682
CellCNN,positive,a_3b,NKp46,-0.07715737911515475
CellCNN,positive,a_3b,NKG2D,-0.06899619433933334
CellCNN,positive,a_3b,NKG2C,-0.06490600456799892
CellCNN,positive,a_3b,2B4,-0.00133300859119327
CellCNN,positive,a_3b,CD33,2.787492430918127
CellCNN,positive,a_3b,CD11b,0.1821175683608553
CellCNN,positive,a_3b,NKp30,-0.04197282306038571
CellCNN,positive,a_3b,CD122,-0.060827759494627556
CellCNN,positive,a_3b,3DL1,-0.08161511805628648
CellCNN,positive,a_3b,NKp44,-0.07079323397582699
CellCNN,positive,a_3b,CD127,0.2547744354186374
CellCNN,positive,a_3b,2DL1,-0.05339411455813984
CellCNN,positive,a_3b,CD94,-0.06485409093553492
CellCNN,positive,a_3b,CD34,-0.07781892878704727
CellCNN,positive,a_3b,CCR7,-0.007657722791987899
CellCNN,positive,a_3b,2DL3,-0.041509818246763995
CellCNN,positive,a_3b,NKG2A,-0.02326040619288352
CellCNN,positive,a_3b,HLA-DR,3.0310979585095357
CellCNN,positive,a_3b,2DL4,0.5912865782228849
CellCNN,positive,a_3b,CD56,0.12136177474124031
CellCNN,positive,a_3b,2DL5,-0.06928210176864669
CellCNN,positive,a_3b,CD25,-0.05073800807784389
CellCNN,positive,a_4a,CD3,4.591010767118066
CellCNN,positive,a_4a,CD27,1.2940813568705345
CellCNN,positive,a_4a,CD19,0.14667695350204127
CellCNN,positive,a_4a,CD4,1.108250767910049
CellCNN,positive,a_4a,CD8,4.5015811866365505
CellCNN,positive,a_4a,CD57,4.483522239074558
CellCNN,positive,a_4a,2DL1-S1,1.5258279281386293
CellCNN,positive,a_4a,TRAIL,-0.07719083090345462
CellCNN,positive,a_4a,2DL2-L3-S2,0.0027561655763200387
CellCNN,positive,a_4a,CD16,2.9795281844161727
CellCNN,positive,a_4a,CD10,-0.021324381834774687
CellCNN,positive,a_4a,3DL1-S1,0.2599835480523604
CellCNN,positive,a_4a,CD117,-0.041423510428450355
CellCNN,positive,a_4a,2DS4,2.684459148840905
CellCNN,positive,a_4a,ILT2-CD85j,1.9683121377625006
CellCNN,positive,a_4a,NKp46,0.576826404492831
CellCNN,positive,a_4a,NKG2D,1.990028769182306
CellCNN,positive,a_4a,NKG2C,3.573947449707446
CellCNN,positive,a_4a,2B4,2.6902875464548552
CellCNN,positive,a_4a,CD33,3.168620967872165
CellCNN,positive,a_4a,CD11b,1.3671178812359586
CellCNN,positive,a_4a,NKp30,1.9106101113695984
CellCNN,positive,a_4a,CD122,1.836715132013451
CellCNN,positive,a_4a,3DL1,1.8141218955468688
CellCNN,positive,a_4a,NKp44,0.12111017516291113
CellCNN,positive,a_4a,CD127,0.14234052632643246
CellCNN,positive,a_4a,2DL1,0.06760273020222979
CellCNN,positive,a_4a,CD94,3.750730537105257
CellCNN,positive,a_4a,CD34,1.1107286194904271
CellCNN,positive,a_4a,CCR7,-0.021237730343083287
CellCNN,positive,a_4a,2DL3,-0.059389142812344385
CellCNN,positive,a_4a,NKG2A,2.0171197685818822
CellCNN,positive,a_4a,HLA-DR,3.607261387664101
CellCNN,positive,a_4a,2DL4,1.5687939310554597
CellCNN,positive,a_4a,CD56,3.366764505738289
CellCNN,positive,a_4a,2DL5,0.10223273796186386
CellCNN,positive,a_4a,CD25,-0.06891211928612578
CellCNN,positive,a_4b,CD3,2.9655549146503897
CellCNN,positive,a_4b,CD27,1.46728533257658
CellCNN,positive,a_4b,CD19,1.498985729136376
CellCNN,positive,a_4b,CD4,1.1593431950373212
CellCNN,positive,a_4b,CD8,3.081460427620596
CellCNN,positive,a_4b,CD57,3.91070776253341
CellCNN,positive,a_4b,2DL1-S1,1.92388631074684
CellCNN,positive,a_4b,TRAIL,-0.03511347981922914
CellCNN,positive,a_4b,2DL2-L3-S2,-0.01184979288646799
CellCNN,positive,a_4b,CD16,5.139480193070547
CellCNN,positive,a_4b,CD10,1.7007593642235463
CellCNN,positive,a_4b,3DL1-S1,0.05060128963422415
CellCNN,positive,a_4b,CD117,1.2472486245288505
CellCNN,positive,a_4b,2DS4,1.9489600312751216
CellCNN,positive,a_4b,ILT2-CD85j,0.8574486531297284
CellCNN,positive,a_4b,NKp46,1.0498689789978521
CellCNN,positive,a_4b,NKG2D,2.0868257509219483
CellCNN,positive,a_4b,NKG2C,3.748689133108569
CellCNN,positive,a_4b,2B4,2.737412885735353
CellCNN,positive,a_4b,CD33,3.38928287220472
CellCNN,positive,a_4b,CD11b,0.07758910795279271
CellCNN,positive,a_4b,NKp30,1.355597240249533
CellCNN,positive,a_4b,CD122,1.2182361520431275
CellCNN,positive,a_4b,3DL1,-0.06480169534284207
CellCNN,positive,a_4b,NKp44,1.2682109719118146
CellCNN,positive,a_4b,CD127,1.6998805779433581
CellCNN,positive,a_4b,2DL1,0.007794817578528389
CellCNN,positive,a_4b,CD94,4.717409697346992
CellCNN,positive,a_4b,CD34,0.6210677606756799
CellCNN,positive,a_4b,CCR7,-0.020372730836734358
CellCNN,positive,a_4b,2DL3,-0.030658928390221066
CellCNN,positive,a_4b,NKG2A,4.279897047037488
CellCNN,positive,a_4b,HLA-DR,3.3510415288117863
CellCNN,positive,a_4b,2DL4,1.6068055104924852
CellCNN,positive,a_4b,CD56,4.66852601363985
CellCNN,positive,a_4b,2DL5,1.6523215655890804
CellCNN,positive,a_4b,CD25,-0.062178717680784264
CellCNN,positive,a_5a,CD3,4.547010852215543
CellCNN,positive,a_5a,CD27,0.6021580998016498
CellCNN,positive,a_5a,CD19,1.345390315690181
CellCNN,positive,a_5a,CD4,1.2888500472906586
CellCNN,positive,a_5a,CD8,3.6015686607002566
CellCNN,positive,a_5a,CD57,3.9832048305766796
CellCNN,positive,a_5a,2DL1-S1,0.13360515770574302
CellCNN,positive,a_5a,TRAIL,-0.11890053960575095
CellCNN,positive,a_5a,2DL2-L3-S2,0.9276124686667016
CellCNN,positive,a_5a,CD16,3.7552069409968283
